quote_id,quote_date,customer_id,channel,policy_type,premium_quoted,converted_flag
Q0001205,2026-08-29,CUST-001719,partner_referral,1_week,73.29,0
Q0001206,2026-08-29,CUST-003367,price_comparison,1_week,94.48,1
Q0001207,2026-08-29,CUST-006580,partner_referral,1_day,58.0,1
Q0001208,2026-08-29,CUST-003525,price_comparison,1_week,68.44,1
Q0001209,2026-08-29,CUST-004254,app,1_week,83.9,0
Q0001210,2026-08-29,CUST-008503,direct_web,1_day,26.99,0
Q0001211,2026-08-29,CUST-003612,app,1_week,68.85,0
Q0001212,2026-08-29,CUST-006769,partner_referral,1_week,58.77,0
Q0001213,2026-08-29,CUST-008975,app,3_month,97.03,0
Q0001214,2026-08-29,CUST-007029,partner_referral,3_month,72.94,0
Q0001215,2026-08-29,CUST-005506,partner_referral,1_week,28.55,1
Q0001216,2026-08-29,CUST-000585,app,1_day,114.61,0
Q0001217,2026-08-29,CUST-002284,price_comparison,1_week,17.98,0
Q0001218,2026-08-29,CUST-001822,direct_web,1_month,129.07,0
Q0001219,2026-08-29,CUST-003215,price_comparison,3_month,106.84,0
Q0001220,2026-08-29,CUST-008414,direct_web,1_month,103.65,0
Q0001221,2026-08-29,CUST-006417,app,1_month,13.38,0
Q0001222,2026-08-29,CUST-000598,partner_referral,1_month,118.27,0
Q0001223,2026-08-29,CUST-005074,app,3_month,91.51,0
Q0001224,2026-08-29,CUST-000871,app,1_month,83.67,1
Q0001225,2026-08-29,CUST-007545,app,3_month,75.05,1
Q0001226,2026-08-29,CUST-007316,partner_referral,3_month,70.97,1
Q0001227,2026-08-29,CUST-002553,app,1_month,29.74,0
Q0001228,2026-08-30,CUST-007819,price_comparison,1_month,29.05,0
Q0001229,2026-08-30,CUST-005985,price_comparison,1_month,140.39,0
Q0001230,2026-08-30,CUST-000534,partner_referral,3_month,55.32,1
Q0001231,2026-08-30,CUST-008734,partner_referral,3_month,81.26,1
Q0001232,2026-08-30,CUST-000319,partner_referral,3_month,76.05,0
Q0001233,2026-08-30,CUST-001491,price_comparison,1_day,12.59,0
Q0001234,2026-08-30,CUST-004634,direct_web,1_month,18.08,0
Q0001235,2026-08-30,CUST-003757,direct_web,1_day,18.39,0
Q0001236,2026-08-30,CUST-005386,price_comparison,1_month,70.07,0
Q0001237,2026-08-30,CUST-004175,direct_web,1_week,71.98,0
Q0001238,2026-08-30,CUST-000971,app,1_day,30.74,0
Q0001239,2026-08-30,CUST-006571,direct_web,1_week,138.19,1
Q0001240,2026-08-30,CUST-005303,direct_web,1_day,16.7,0
Q0001241,2026-08-30,CUST-005347,direct_web,1_day,93.03,1
Q0001242,2026-08-30,CUST-001128,app,1_week,118.4,0
Q0001243,2026-08-30,CUST-001785,direct_web,3_month,16.57,0
Q0001244,2026-08-30,CUST-006529,app,1_day,72.3,0
Q0001245,2026-08-30,CUST-000631,price_comparison,3_month,112.04,1
Q0001246,2026-08-30,CUST-000952,partner_referral,1_month,84.97,0
Q0001247,2026-08-30,CUST-001556,price_comparison,3_month,135.09,0
Q0001248,2026-08-30,CUST-006677,direct_web,3_month,124.92,0
Q0001249,2026-08-30,CUST-003216,app,1_day,75.26,0
Q0001250,2026-08-30,CUST-003778,price_comparison,1_day,114.72,0
Q0001251,2026-08-30,CUST-000291,partner_referral,1_day,128.35,0
Q0001252,2026-08-30,CUST-003645,direct_web,3_month,132.1,0
Q0001253,2026-08-30,CUST-000313,app,1_month,56.06,0
Q0001254,2026-08-30,CUST-004615,direct_web,3_month,87.35,0
Q0001255,2026-08-30,CUST-005102,partner_referral,1_month,60.99,0
Q0001256,2026-08-30,CUST-003025,app,1_month,45.0,0
Q0001257,2026-08-30,CUST-006578,app,1_month,56.18,0
Q0001258,2026-08-30,CUST-000384,direct_web,1_day,37.55,0
Q0001259,2026-08-30,CUST-002115,direct_web,1_month,51.44,0
Q0001260,2026-08-30,CUST-006920,partner_referral,1_day,72.35,0
Q0001261,2026-08-30,CUST-006565,direct_web,3_month,96.67,1
Q0001262,2026-08-30,CUST-004232,direct_web,1_day,30.23,0
Q0001263,2026-08-30,CUST-007899,partner_referral,1_day,79.11,0
Q0001264,2026-08-30,CUST-007064,partner_referral,1_week,47.28,0
Q0001265,2026-08-30,CUST-008889,price_comparison,1_month,28.74,1
Q0001266,2026-08-30,CUST-008954,direct_web,1_week,32.84,0
Q0001267,2026-08-30,CUST-002099,price_comparison,1_month,68.95,0
Q0001268,2026-08-30,CUST-002373,partner_referral,1_day,79.69,0
Q0001269,2026-08-30,CUST-003484,direct_web,1_month,116.11,0
Q0001270,2026-08-30,CUST-005092,app,1_day,75.94,0
Q0001271,2026-08-30,CUST-003485,app,1_day,142.96,1
Q0001272,2026-08-31,CUST-000349,partner_referral,3_month,76.97,0
Q0001273,2026-08-31,CUST-004345,partner_referral,1_week,135.3,1
Q0001274,2026-08-31,CUST-008133,app,1_day,141.2,0
Q0001275,2026-08-31,CUST-007990,price_comparison,1_month,41.06,0
Q0001276,2026-08-31,CUST-008611,partner_referral,3_month,79.38,0
Q0001277,2026-08-31,CUST-000552,direct_web,3_month,30.98,0
Q0001278,2026-08-31,CUST-001404,direct_web,3_month,114.97,1
Q0001279,2026-08-31,CUST-001897,direct_web,1_day,16.05,0
Q0001280,2026-08-31,CUST-007386,direct_web,1_month,142.76,0
Q0001281,2026-08-31,CUST-007210,direct_web,1_day,16.17,0
Q0001282,2026-08-31,CUST-007134,app,1_day,96.03,0
Q0001283,2026-08-31,CUST-005865,app,1_day,107.43,0
Q0001284,2026-08-31,CUST-004315,app,1_day,107.3,0
Q0001285,2026-08-31,CUST-008662,partner_referral,1_week,90.07,1
Q0001286,2026-08-31,CUST-007848,app,3_month,86.65,0
Q0001287,2026-08-31,CUST-002255,direct_web,3_month,45.8,0
Q0001288,2026-08-31,CUST-005379,price_comparison,1_month,46.69,1
Q0001289,2026-08-31,CUST-002542,direct_web,1_week,14.12,1
Q0001290,2026-08-31,CUST-006061,price_comparison,3_month,92.2,0
Q0001291,2026-08-31,CUST-008093,partner_referral,1_day,94.6,1
Q0001292,2026-08-31,CUST-000104,price_comparison,3_month,36.7,0
Q0001293,2026-08-31,CUST-002497,app,1_day,88.05,0
Q0001294,2026-08-31,CUST-008014,price_comparison,1_month,143.91,1
Q0001295,2026-08-31,CUST-006945,direct_web,1_month,109.79,1
Q0001296,2026-08-31,CUST-006635,app,1_week,52.08,1
Q0001297,2026-08-31,CUST-005627,app,1_day,69.28,0
Q0001298,2026-08-31,CUST-005762,direct_web,1_week,42.82,1
Q0001299,2026-08-31,CUST-000853,direct_web,3_month,119.38,0
Q0001300,2026-08-31,CUST-004485,price_comparison,1_week,138.61,0
Q0001301,2026-08-31,CUST-000259,price_comparison,1_day,60.58,1
Q0001302,2026-08-31,CUST-008230,price_comparison,3_month,37.03,0
Q0001303,2026-08-31,CUST-001999,app,1_month,127.02,0
Q0001304,2026-08-31,CUST-007979,app,3_month,36.88,0
Q0001305,2026-08-31,CUST-000309,direct_web,1_week,78.85,1
Q0001306,2026-08-31,CUST-007633,direct_web,1_day,52.34,0
Q0001307,2026-08-31,CUST-004098,price_comparison,3_month,123.73,0
Q0001308,2026-08-31,CUST-001216,partner_referral,3_month,19.36,0
Q0001309,2026-08-31,CUST-002436,direct_web,1_month,106.97,0
Q0001310,2026-08-31,CUST-001951,direct_web,1_month,114.95,0
Q0001311,2026-08-31,CUST-007952,partner_referral,1_week,109.0,0
Q0001312,2026-08-31,CUST-008049,app,1_day,122.33,0
Q0001313,2026-08-31,CUST-002868,direct_web,1_week,47.78,0
Q0001314,2026-09-01,CUST-001705,app,3_month,101.54,0
Q0001315,2026-09-01,CUST-006735,app,1_month,102.57,0
Q0001316,2026-09-01,CUST-004958,direct_web,1_month,119.09,0
Q0001317,2026-09-01,CUST-000100,price_comparison,1_month,103.06,0
Q0001318,2026-09-01,CUST-006131,price_comparison,1_month,79.54,0
Q0001319,2026-09-01,CUST-005641,app,1_month,109.26,1
Q0001320,2026-09-01,CUST-000489,price_comparison,1_month,89.57,0
Q0001321,2026-09-01,CUST-004770,price_comparison,3_month,122.46,0
Q0001322,2026-09-01,CUST-002596,app,1_day,103.15,0
Q0001323,2026-09-01,CUST-002389,direct_web,1_week,94.63,1
Q0001324,2026-09-01,CUST-006082,price_comparison,1_month,78.76,0
Q0001325,2026-09-01,CUST-000615,direct_web,3_month,17.58,1
Q0001326,2026-09-01,CUST-001723,direct_web,1_month,120.06,0
Q0001327,2026-09-01,CUST-008186,price_comparison,3_month,91.31,1
Q0001328,2026-09-01,CUST-006219,direct_web,1_day,112.1,0
Q0001329,2026-09-01,CUST-006040,direct_web,1_day,136.98,0
Q0001330,2026-09-01,CUST-007679,direct_web,1_month,33.86,0
Q0001331,2026-09-01,CUST-001458,app,1_day,31.02,1
Q0001332,2026-09-01,CUST-005822,price_comparison,1_day,102.06,0
Q0001333,2026-09-01,CUST-005241,price_comparison,1_day,94.7,0
Q0001334,2026-09-01,CUST-003760,direct_web,1_day,92.76,0
Q0001335,2026-09-01,CUST-001786,price_comparison,3_month,107.39,1
Q0001336,2026-09-01,CUST-004067,partner_referral,1_month,131.94,1
Q0001337,2026-09-01,CUST-000677,app,1_month,95.94,1
Q0001338,2026-09-01,CUST-001193,direct_web,1_month,38.38,0
Q0001339,2026-09-01,CUST-007057,partner_referral,1_week,67.87,0
Q0001340,2026-09-01,CUST-000404,direct_web,1_month,80.26,1
Q0001341,2026-09-01,CUST-001060,app,3_month,32.55,0
Q0001342,2026-09-01,CUST-001410,app,1_day,84.79,0
Q0001343,2026-09-01,CUST-003428,price_comparison,1_week,127.84,0
Q0001344,2026-09-01,CUST-008569,direct_web,3_month,37.01,0
Q0001345,2026-09-01,CUST-005224,price_comparison,1_day,63.22,1
Q0001346,2026-09-01,CUST-002242,app,3_month,34.84,0
Q0001347,2026-09-01,CUST-003660,app,3_month,125.49,0
Q0001348,2026-09-01,CUST-003996,price_comparison,1_day,130.83,0
Q0001349,2026-09-01,CUST-008060,app,1_day,27.36,0
Q0001350,2026-09-01,CUST-007258,price_comparison,3_month,68.96,0
Q0001351,2026-09-02,CUST-001688,direct_web,1_week,69.06,0
Q0001352,2026-09-02,CUST-008052,partner_referral,1_month,134.44,1
Q0001353,2026-09-02,CUST-007400,price_comparison,1_day,43.39,0
Q0001354,2026-09-02,CUST-008421,app,1_week,23.7,1
Q0001355,2026-09-02,CUST-002875,direct_web,1_week,142.32,0
Q0001356,2026-09-02,CUST-005709,partner_referral,3_month,111.78,0
Q0001357,2026-09-02,CUST-005414,partner_referral,3_month,47.05,0
Q0001358,2026-09-02,CUST-002196,direct_web,1_day,112.96,0
Q0001359,2026-09-02,CUST-003049,app,3_month,138.19,0
Q0001360,2026-09-02,CUST-007096,partner_referral,1_week,143.36,1
Q0001361,2026-09-02,CUST-004376,price_comparison,3_month,23.08,1
Q0001362,2026-09-02,CUST-004471,price_comparison,3_month,134.94,0
Q0001363,2026-09-02,CUST-003925,direct_web,1_week,88.26,1
Q0001364,2026-09-02,CUST-004299,price_comparison,1_month,134.74,0
Q0001365,2026-09-02,CUST-008914,price_comparison,3_month,119.49,1
Q0001366,2026-09-02,CUST-008167,app,1_day,19.03,1
Q0001367,2026-09-02,CUST-001351,partner_referral,1_week,68.39,0
Q0001368,2026-09-02,CUST-007236,direct_web,1_month,97.05,0
Q0001369,2026-09-02,CUST-001676,price_comparison,1_month,107.37,0
Q0001370,2026-09-02,CUST-002010,price_comparison,1_day,14.22,1
Q0001371,2026-09-02,CUST-002812,price_comparison,3_month,89.89,0
Q0001372,2026-09-02,CUST-002922,app,1_week,32.0,0
Q0001373,2026-09-02,CUST-003647,partner_referral,3_month,74.7,0
Q0001374,2026-09-02,CUST-003784,partner_referral,1_month,73.51,0
Q0001375,2026-09-02,CUST-003580,app,1_day,128.21,0
Q0001376,2026-09-02,CUST-004889,direct_web,1_day,89.85,0
Q0001377,2026-09-02,CUST-000167,price_comparison,1_week,126.19,0
Q0001378,2026-09-02,CUST-001981,app,1_month,64.9,0
Q0001379,2026-09-02,CUST-006989,price_comparison,3_month,42.18,0
Q0001380,2026-09-02,CUST-005305,direct_web,3_month,122.25,0
Q0001381,2026-09-02,CUST-004487,direct_web,1_month,89.91,0
Q0001382,2026-09-02,CUST-001614,price_comparison,1_week,77.78,0
Q0001383,2026-09-02,CUST-000018,app,1_day,101.21,0
Q0001384,2026-09-02,CUST-006436,partner_referral,3_month,21.3,0
Q0001385,2026-09-02,CUST-001819,price_comparison,1_week,14.48,0
Q0001386,2026-09-02,CUST-008692,price_comparison,1_week,32.99,1
Q0001387,2026-09-02,CUST-008364,app,1_day,89.23,0
Q0001388,2026-09-02,CUST-003361,price_comparison,1_day,56.38,0
Q0001389,2026-09-02,CUST-005119,price_comparison,3_month,81.42,1
Q0001390,2026-09-02,CUST-004021,app,3_month,109.31,1
Q0001391,2026-09-02,CUST-001091,partner_referral,1_month,94.76,0
Q0001392,2026-09-02,CUST-008473,price_comparison,1_month,76.76,0
Q0001393,2026-09-02,CUST-007823,direct_web,3_month,34.91,1
Q0001394,2026-09-02,CUST-001275,app,3_month,22.78,1
Q0001395,2026-09-02,CUST-001641,price_comparison,1_month,87.09,1
Q0001396,2026-09-02,CUST-000450,price_comparison,1_day,132.54,0
Q0001397,2026-09-02,CUST-003199,direct_web,1_month,89.12,0
Q0001398,2026-09-02,CUST-001321,app,3_month,144.92,0
Q0001399,2026-09-02,CUST-002935,app,3_month,87.16,1
Q0001400,2026-09-02,CUST-005796,direct_web,1_week,78.3,0
Q0001401,2026-09-02,CUST-005803,partner_referral,1_month,13.12,0
Q0001402,2026-09-03,CUST-008893,partner_referral,1_week,117.45,1
Q0001403,2026-09-03,CUST-007243,price_comparison,1_day,84.05,0
Q0001404,2026-09-03,CUST-001203,app,3_month,91.37,0
Q0001405,2026-09-03,CUST-003586,app,1_day,93.75,0
Q0001406,2026-09-03,CUST-003076,direct_web,1_day,43.67,0
Q0001407,2026-09-03,CUST-007989,partner_referral,1_month,115.36,0
Q0001408,2026-09-03,CUST-004397,partner_referral,3_month,16.92,1
Q0001409,2026-09-03,CUST-005942,partner_referral,1_month,103.19,1
Q0001410,2026-09-03,CUST-003928,price_comparison,1_week,127.2,1
Q0001411,2026-09-03,CUST-004346,direct_web,1_month,143.94,0
Q0001412,2026-09-03,CUST-005200,app,1_month,108.32,0
Q0001413,2026-09-03,CUST-002416,price_comparison,1_day,115.69,0
Q0001414,2026-09-03,CUST-004831,direct_web,1_month,142.27,0
Q0001415,2026-09-03,CUST-008512,partner_referral,1_month,106.35,1
Q0001416,2026-09-03,CUST-008554,direct_web,1_month,89.51,0
Q0001417,2026-09-03,CUST-006438,price_comparison,3_month,74.61,0
Q0001418,2026-09-03,CUST-006987,price_comparison,1_week,33.73,0
Q0001419,2026-09-03,CUST-000379,partner_referral,1_month,25.39,0
Q0001420,2026-09-03,CUST-007612,price_comparison,1_day,55.35,0
Q0001421,2026-09-03,CUST-003739,direct_web,1_month,120.22,0
Q0001422,2026-09-03,CUST-005503,app,1_week,26.08,1
Q0001423,2026-09-03,CUST-008265,direct_web,1_week,70.56,0
Q0001424,2026-09-03,CUST-003843,app,1_week,24.66,1
Q0001425,2026-09-03,CUST-004209,app,1_week,58.6,0
Q0001426,2026-09-03,CUST-008274,price_comparison,1_month,140.69,0
Q0001427,2026-09-03,CUST-007017,direct_web,1_month,105.54,0
Q0001428,2026-09-03,CUST-001546,app,1_month,27.76,1
Q0001429,2026-09-03,CUST-008945,app,3_month,28.93,0
Q0001430,2026-09-03,CUST-006800,app,3_month,53.95,1
Q0001431,2026-09-03,CUST-002512,direct_web,1_month,137.17,0
Q0001432,2026-09-03,CUST-000839,partner_referral,1_day,52.26,0
Q0001433,2026-09-03,CUST-000046,partner_referral,1_week,39.17,0
Q0001434,2026-09-03,CUST-004617,price_comparison,3_month,46.11,0
Q0001435,2026-09-03,CUST-001192,direct_web,1_day,128.09,0
Q0001436,2026-09-03,CUST-000559,price_comparison,1_month,83.3,1
Q0001437,2026-09-03,CUST-005583,app,1_week,60.67,0
Q0001438,2026-09-03,CUST-004006,partner_referral,1_month,127.85,0
Q0001439,2026-09-03,CUST-006292,price_comparison,1_day,48.48,0
Q0001440,2026-09-03,CUST-006414,price_comparison,3_month,140.5,0
Q0001441,2026-09-03,CUST-001071,app,3_month,82.36,0
Q0001442,2026-09-03,CUST-005432,direct_web,1_day,92.32,0
Q0001443,2026-09-03,CUST-004841,direct_web,1_day,46.36,0
Q0001444,2026-09-03,CUST-004524,price_comparison,3_month,27.95,1
Q0001445,2026-09-03,CUST-005443,app,1_day,31.32,0
Q0001446,2026-09-03,CUST-000465,direct_web,3_month,65.84,0
Q0001447,2026-09-04,CUST-002370,price_comparison,1_day,124.92,1
Q0001448,2026-09-04,CUST-002975,price_comparison,1_week,82.34,1
Q0001449,2026-09-04,CUST-006726,direct_web,1_month,43.53,0
Q0001450,2026-09-04,CUST-004228,price_comparison,1_day,118.76,0
Q0001451,2026-09-04,CUST-006519,price_comparison,3_month,92.83,0
Q0001452,2026-09-04,CUST-004603,price_comparison,3_month,96.82,1
Q0001453,2026-09-04,CUST-004672,partner_referral,1_month,29.85,0
Q0001454,2026-09-04,CUST-007033,partner_referral,3_month,75.78,1
Q0001455,2026-09-04,CUST-000849,direct_web,3_month,29.52,1
Q0001456,2026-09-04,CUST-007359,app,1_day,24.25,0
Q0001457,2026-09-04,CUST-008918,partner_referral,1_week,88.58,0
Q0001458,2026-09-04,CUST-004726,direct_web,3_month,132.48,0
Q0001459,2026-09-04,CUST-001785,app,1_day,78.6,0
Q0001460,2026-09-04,CUST-002212,app,3_month,79.09,0
Q0001461,2026-09-04,CUST-000252,partner_referral,3_month,41.9,1
Q0001462,2026-09-04,CUST-002851,partner_referral,1_week,44.69,0
Q0001463,2026-09-04,CUST-002427,price_comparison,1_day,36.68,0
Q0001464,2026-09-04,CUST-006541,partner_referral,1_day,84.68,1
Q0001465,2026-09-04,CUST-004464,price_comparison,1_month,123.55,0
Q0001466,2026-09-04,CUST-002895,direct_web,3_month,42.71,1
Q0001467,2026-09-04,CUST-003858,direct_web,1_month,119.63,0
Q0001468,2026-09-04,CUST-005839,price_comparison,3_month,50.89,0
Q0001469,2026-09-04,CUST-002530,app,3_month,111.09,1
Q0001470,2026-09-04,CUST-001185,app,1_month,96.28,0
Q0001471,2026-09-04,CUST-000937,price_comparison,3_month,101.71,0
Q0001472,2026-09-04,CUST-000143,app,3_month,32.86,1
Q0001473,2026-09-04,CUST-007520,direct_web,1_month,136.51,0
Q0001474,2026-09-04,CUST-002101,direct_web,3_month,23.0,0
Q0001475,2026-09-04,CUST-002689,direct_web,1_week,88.17,0
Q0001476,2026-09-04,CUST-007293,partner_referral,1_day,128.93,0
Q0001477,2026-09-04,CUST-001073,price_comparison,1_month,45.38,1
Q0001478,2026-09-04,CUST-004810,price_comparison,1_day,100.06,0
Q0001479,2026-09-04,CUST-002181,price_comparison,1_week,129.07,0
